url,title,brand_name,product_type,volume_weight,short_description,old_price,current_price
https://www.guardian.com.vn/mat-na-duong-sang-da-mat-ca-chua-va-gluta-baby-bright-tomato-gluta-eye-mask-1-pair.html,Mặt Nạ Dưỡng Sáng Da Mắt Cà Chua Và Gluta Tomato & Gluta Eye Mask Baby Bright,BABY BRIGHT,Mặt nạ,—,"Mặt Nạ Dưỡng Sáng Da Mắt Cà Chua Và Gluta Tomato & Gluta Eye Mask Baby Bright Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BABY BRIGHT SKU 3023669 20,000₫ 25,000₫ -20 % So sánh Phân loại: Cà Chua Dưỡng Sáng Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn...",25,20
https://www.guardian.com.vn/bong-tay-trang-silcot-cao-cap-premium-66-mieng-hop-mua-2-tang-1.html,[Mua 2 Tặng 1] Bông Tẩy Trang Cao Cấp Premium Silcot Hộp 66 Miếng,SILCOT,Tẩy trang,—,"[Mua 2 Tặng 1] Bông Tẩy Trang Cao Cấp Premium Silcot Hộp 66 Miếng Xếp hạng: 100 % of 100 	1  Đánh giá Thương hiệu:SILCOT SKU 3024800 99,000₫ So sánh Hóa Đơn Sản Phẩm Cosmetic Từ 199k Tặng 1 Nước Tẩy Trang Sen Hậu Giang Cocoon Dành Cho Da Rất Nhạy Cảm...",99,99
https://www.guardian.com.vn/xit-chong-nang-giup-duong-da-parasola-fragrance-uv-cut-spray-spf50-pa-90gr.html,Xịt Chống Nắng Giúp Dưỡng Da Parasola Fragrance Uv Cut Spray Spf50+ Pa++++ 90Gr,PARASOLA,Kem chống nắng,90G,"Xịt Chống Nắng Giúp Dưỡng Da Parasola Fragrance Uv Cut Spray Spf50+ Pa++++ 90Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:PARASOLA SKU 3014108  365,000  - Giá ưu đãi Hội Cam  -25 % Tham gia Hội Cam ngay 486,000₫ So sánh Phân loại: Hồng 90g Hóa Đơn...",486,486
https://www.guardian.com.vn/sua-rua-mat-tay-te-bao-chet-st-ives-soft-skin-scrub-avocado-honey-chiet-xuat-bo-va-mat-ong-170gr.html,Sữa Rửa Mặt Tẩy Tế Bào Chết St.Ives Soft Skin Scrub Avocado & Honey Chiết Xuất Bơ Và Mật Ong 170Gr,ST.IVES,Sữa rửa mặt,170G,"Sữa Rửa Mặt Tẩy Tế Bào Chết St.Ives Soft Skin Scrub Avocado & Honey Chiết Xuất Bơ Và Mật Ong 170Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:ST.IVES SKU 3023542 147,000₫ So sánh Hóa Đơn Sản Phẩm St.Ives Từ 169K Tặng 1 Gấu Bông Hình Rắn Đáng Yêu | ...",147,147
https://www.guardian.com.vn/gel-chong-nang-duong-da-nang-tong-naris-illumi-skin-uv-essence-spf50-80gr.html,Gel Chống Nắng Dưỡng Da Nâng Tông Naris Illumi Skin Uv Essence Spf50+ 80Gr,PARASOLA,Kem chống nắng,80G,"Gel Chống Nắng Dưỡng Da Nâng Tông Naris Illumi Skin Uv Essence Spf50+ 80Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:PARASOLA SKU 3018462  389,000  - Giá ưu đãi Hội Cam  -20 % Tham gia Hội Cam ngay 486,000₫ So sánh Phân loại: Tím 90g Hóa Đơn Từ 1....",486,486
https://www.guardian.com.vn/nuoc-tay-trang-nivea-cho-da-mun-acne-care-makeup-clear-micellar-water-125ml.html,Nước Tẩy Trang Chăm Sóc Da Mụn Nivea 125Ml,NIVEA,Tẩy trang,125Ml,"Nước Tẩy Trang Chăm Sóc Da Mụn Nivea 125Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:NIVEA SKU 3017262 72,000₫ So sánh Phân loại: Ngừa Mụn Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025 [Hàng Tặ...",72,72
https://www.guardian.com.vn/kem-chong-nang-ngan-ngua-lao-hoa-eucerin-sun-photoaging-spf-50-50ml.html,Kem Chống Nắng Ngăn Ngừa Lão Hóa Eucerin Sun Photoaging SPF 50+ 50Ml,EUCERIN,Kem chống nắng,50Ml,"Kem Chống Nắng Ngăn Ngừa Lão Hóa Eucerin Sun Photoaging SPF 50+ 50Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:EUCERIN SKU 3019853 540,000₫ So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025...",540,540
https://www.guardian.com.vn/mat-na-matrix-ngoc-trai-goi-30g.html,Mặt Nạ Ngọc Trai Matrix 30Gr,MATRIX,Mặt nạ,30G,"Mặt Nạ Ngọc Trai Matrix 30Gr Xếp hạng: 90 % of 100 	2  Đánh giá Thương hiệu:MATRIX SKU 3023979 9,000₫ So sánh Phân loại: Ngọc Trai Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025 [Hàng Tặng Không ...",9,9
https://www.guardian.com.vn/mat-na-benew-charcoal-than-hoat-tinh-se-lo-chan-long-22ml.html,Mặt Nạ Charcoal Than Hoạt Tính Se Lỗ Chân Lông Benew 22Ml,BENEW,Mặt nạ,22Ml,"Mặt Nạ Charcoal Than Hoạt Tính Se Lỗ Chân Lông Benew 22Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BENEW SKU 3019307 15,000₫ So sánh Phân loại: Than Hoạt Tính Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 ...",15,15
https://www.guardian.com.vn/kem-chong-nang-kiem-dau-loreal-uv-defender-matte-fresh-spf50-pa.html,Kem Chống Nắng Kiềm Dầu Thoáng Mịn Da L'Oréal Paris Uv Defender Matte & Fresh Spf50+ Pa++++ 50Ml,L'ORÉAL,Kem chống nắng,50Ml,"Kem Chống Nắng Kiềm Dầu Thoáng Mịn Da L'Oréal Paris Uv Defender Matte & Fresh Spf50+ Pa++++ 50Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:L'ORÉAL SKU 3024155 399,000₫ So sánh Phân loại: Kiềm Dầu Tặng 1 Nước Tẩy Trang Giúp Căng Mịn Da Loreal HA Mi...",399,399
https://www.guardian.com.vn/loreal-nuoc-tay-trang-lamsach-dadau400ml.html,Nước Tẩy Trang L’Oréal Paris Revitalift Crystal Purifying Micellar Water Cho Da Dầu 400Ml,L'ORÉAL,Tẩy trang,400Ml,"Nước Tẩy Trang L’Oréal Paris Revitalift Crystal Purifying Micellar Water Cho Da Dầu 400Ml Xếp hạng: 100 % of 100 	2  Đánh giá Thương hiệu:L'ORÉAL SKU 3024278 223,000₫ 279,000₫ -20 % So sánh Phân loại: Da Dầu Tặng 1 Nước Tẩy Trang Giúp Căng Mịn Da L...",279,223
https://www.guardian.com.vn/sua-chong-nang-duong-da-trang-min-sunplay-skin-aqua-clear-white-spf50-pa-55gr.html,Sữa Chống Nắng Dưỡng Da Trắng Mịn Sunplay Skin Aqua Clear White Spf50+ Pa++++ 55Gr,SUNPLAY,Kem chống nắng,55G,"Sữa Chống Nắng Dưỡng Da Trắng Mịn Sunplay Skin Aqua Clear White Spf50+ Pa++++ 55Gr Xếp hạng: 100 % of 100 	12  Đánh giá Thương hiệu:SUNPLAY SKU 3016171 190,000₫ 223,000₫ -15 % So sánh Phân loại: 50g Tặng 1 TÚI XÁCH THỜI TRANG SKIN AQUA TONE UP UV |...",223,190
https://www.guardian.com.vn/dau-tay-trang-lam-sach-sau-duong-am-da-all-clear-oil-senka-230ml.html,"Dầu Tẩy Trang Làm Sạch Sâu, Dưỡng Ẩm Da All Clear Oil Senka 230Ml",SENKA,Tẩy trang,230Ml,"Dầu Tẩy Trang Làm Sạch Sâu, Dưỡng Ẩm Da All Clear Oil Senka 230Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:SENKA SKU 3018056 275,000₫ So sánh Phân loại: Dầu Tẩy Trang Hóa Đơn SENKA Từ 159K Tặng 1 TRAVEL KIT BAG | 24.9 - 28.10 Áp dụng 24 thg 9, 20...",275,275
https://www.guardian.com.vn/sua-rua-mat-bio-essence-gold-ngan-ngua-lao-hoa-chiet-xuat-vang-24k-100g.html,Sữa Rửa Mặt Gold Ngăn Ngừa Lão Hóa Chiết Xuất Vàng 24K Bio Essence 100Gr,BIO ESSENCE,Sữa rửa mặt,100G,"Sữa Rửa Mặt Gold Ngăn Ngừa Lão Hóa Chiết Xuất Vàng 24K Bio Essence 100Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BIO ESSENCE SKU 3016852 169,000₫ So sánh Tặng 1 XỊT KHOÁNG CHO DA NHẠY CẢM BIO ESSENCE 30ML | 24.9 - 28.10 Áp dụng 24 thg 9, 2025 - ...",169,169
https://www.guardian.com.vn/kem-duong-ho-tro-lam-diu-phuc-hoi-da-la-roche-posay-cicaplast-baume-b5-100ml.html,"Kem Dưỡng Giúp Làm Dịu, Giúp Phục Hồi Da La Roche-Posay Cicaplast Baume B5 Từ Công Nghệ Vi Sinh 100ml",LA ROCHE-POSAY,Kem dưỡng,100ml,"Kem Dưỡng Giúp Làm Dịu, Giúp Phục Hồi Da La Roche-Posay Cicaplast Baume B5 Từ Công Nghệ Vi Sinh 100ml Xếp hạng: 100 % of 100 	1  Đánh giá Thương hiệu:LA ROCHE-POSAY SKU 3018147 792,000₫ 880,000₫ -10 % So sánh Phân loại: 100ml Hóa Đơn Từ 1.999k Tặng 1...",880,792
https://www.guardian.com.vn/nuoc-tay-trang-bioderma-danh-cho-da-hon-hop-da-dau-da-mun-sebium-h2o-500ml.html,"Nước Tẩy Trang Bioderma Dành Cho Da Hỗn Hợp, Da Dầu & Da Mụn Sébium H2O 500Ml",BIODERMA,Tẩy trang,500Ml,"Nước Tẩy Trang Bioderma Dành Cho Da Hỗn Hợp, Da Dầu & Da Mụn Sébium H2O 500Ml Xếp hạng: 100 % of 100 	3  Đánh giá Thương hiệu:BIODERMA SKU 3017875 468,000₫ 535,000₫ -13 % So sánh Phân loại: 500ml Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 -...",535,468
https://www.guardian.com.vn/mat-na-sang-da-bnbg-vita-cocktail-brightening-foil-mask-intensive-whitening-30ml.html,Mặt Nạ Giấy Bạc Sáng Da BNBG Vita Cocktail Brightening Foil Mask 30ml,BNBG,Mặt nạ,30ml,"Mặt Nạ Giấy Bạc Sáng Da BNBG Vita Cocktail Brightening Foil Mask 30ml  Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BNBG SKU 3018715  28,000  - Giá ưu đãi Hội Cam  -40 % Tham gia Hội Cam ngay 47,000₫ So sánh Phân loại: Dưỡng Sáng Hóa Đơn Từ 1.999k Tặ...",47,47
https://www.guardian.com.vn/mat-na-tinh-chat-sua-tuoi-vitamin-c-sang-muot-da-garnier-light-complete-white-up-serum-mask-28g.html,Mặt Nạ Tinh Chất Sữa Tươi Và Vitamin C Sáng Mượt Da Light Complete White Up Serum Mask Garnier 28Gr,GARNIER,Mặt nạ,28G,"Mặt Nạ Tinh Chất Sữa Tươi Và Vitamin C Sáng Mượt Da Light Complete White Up Serum Mask Garnier 28Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:GARNIER SKU 3024399 39,000₫ So sánh Phân loại: Sáng Da Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9...",39,39
https://www.guardian.com.vn/kem-chong-nang-duong-am-bio-essence-bio-water-sunscreen-spf-50-pa-40ml.html,Kem Chống Nắng Dưỡng Ẩm Bio Essence Bio-Water Sunscreen Spf 50+/Pa++ 40Ml,BIO ESSENCE,Kem chống nắng,40Ml,"Kem Chống Nắng Dưỡng Ẩm Bio Essence Bio-Water Sunscreen Spf 50+/Pa++ 40Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BIO ESSENCE SKU 3019680 226,000₫ So sánh Tặng 1 XỊT KHOÁNG CHO DA NHẠY CẢM BIO ESSENCE 30ML | 24.9 - 28.10 Áp dụng 24 thg 9, 2025 -...",226,226
https://www.guardian.com.vn/gel-chong-nang-naris-bao-ve-da-parasola-spf50-90g.html,Gel Chống Nắng Bảo Vệ Da Parasola SPF50+ Naris 90Gr,PARASOLA,Kem chống nắng,90G,"Gel Chống Nắng Bảo Vệ Da Parasola SPF50+ Naris 90Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:PARASOLA SKU 3014109  389,000  - Giá ưu đãi Hội Cam  -20 % Tham gia Hội Cam ngay 486,000₫ So sánh Phân loại: Hồng 90g Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He ...",486,486
https://www.guardian.com.vn/kem-chong-nang-cho-da-nhay-cam-skin1004-madagascar-centella-air-fit-suncream-plus-spf50-pa-50ml.html,Kem Chống Nắng Cho Da Nhạy Cảm Skin1004 Madagascar Centella Air-Fit Suncream Plus Spf50+ Pa++++ 50Ml,SKIN1004,Kem chống nắng,50Ml,"Kem Chống Nắng Cho Da Nhạy Cảm Skin1004 Madagascar Centella Air-Fit Suncream Plus Spf50+ Pa++++ 50Ml Xếp hạng: 96 % of 100 	11  Đánh giá Thương hiệu:SKIN1004 SKU 3024648  274,000 - Giá khuyến mãi  Giá Hội Cam 274,000₫ 457,000₫ -40 % So sánh Sản Phẩ...",457,274
https://www.guardian.com.vn/nuoc-tay-trang-bioderma-sensibio-h2o-danh-cho-da-nhay-cam-250ml.html,Nước Tẩy Trang H2O Dành Cho Da Nhạy Cảm Sensibio Bioderma 250Ml,BIODERMA,Tẩy trang,250Ml,"Nước Tẩy Trang H2O Dành Cho Da Nhạy Cảm Sensibio Bioderma 250Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BIODERMA SKU 3017867 420,000₫ So sánh Phân loại: 250ml Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28...",420,420
https://www.guardian.com.vn/mat-na-benew-green-tea-tra-xanh-ngua-mun-22ml.html,Mặt Nạ Green Tea Trà Xanh Ngừa Mụn Benew 22Ml,BENEW,Mặt nạ,22Ml,"Mặt Nạ Green Tea Trà Xanh Ngừa Mụn Benew 22Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BENEW SKU 3019302 15,000₫ So sánh Phân loại: Trà Xanh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025 [Hàng...",15,15
https://www.guardian.com.vn/mat-na-giay-real-vitamin-brightening-care-mask-some-by-mi-20gr.html,Mặt Nạ Giấy Real Vitamin Brightening Care Mask Some By Mi 20Gr,SOME BY MI,Mặt nạ,20G,"Mặt Nạ Giấy Real Vitamin Brightening Care Mask Some By Mi 20Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:SOME BY MI SKU 3025249  19,000  - Giá ưu đãi Hội Cam  -30 % Tham gia Hội Cam ngay 22,000₫ 27,000₫ -19 % So sánh Phân loại: Vitamin Hóa Đơn Từ ...",27,22
https://www.guardian.com.vn/tinh-chat-serum-chong-nang-ngua-sam-nam-da-sunplay-skin-aqua-nexta-shield-serum-uv-essence-spf50-pa-50g.html,Tinh Chất Serum Chống Nắng Ngừa Sạm Nám Da Sunplay Skin Aqua Nexta Shield Serum Uv Essence Spf50+ Pa++++ 50G,SUNPLAY,Kem chống nắng,50G,"Tinh Chất Serum Chống Nắng Ngừa Sạm Nám Da Sunplay Skin Aqua Nexta Shield Serum Uv Essence Spf50+ Pa++++ 50G Xếp hạng: 100 % of 100 	1  Đánh giá Thương hiệu:SUNPLAY SKU 3027758 344,000₫ So sánh Phân loại: Tinh Chất Chống Nắng Tặng 1 TÚI XÁCH THỜI TRA...",344,344
https://www.guardian.com.vn/mat-na-giay-real-hyaluron-hydra-care-mask-some-by-mi-20gr.html,Mặt Nạ Giấy Real Hyaluron Hydra Care Mask Some By Mi 20Gr,SOME BY MI,Mặt nạ,20G,"Mặt Nạ Giấy Real Hyaluron Hydra Care Mask Some By Mi 20Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:SOME BY MI SKU 3025245  19,000  - Giá ưu đãi Hội Cam  -30 % Tham gia Hội Cam ngay 22,000₫ 27,000₫ -19 % So sánh Phân loại: Hyaluron Hydra Hóa Đơn T...",27,22
https://www.guardian.com.vn/bong-tay-trang-mat-va-moi-smooth-pure-lip-eye-remover-pads.html,Bông Tẩy Trang Mắt Và Môi/ Ariul Stress Relieving Purefull Lip and Eyes Remover Pad,ARIUL,Tẩy trang,—,"Bông Tẩy Trang Mắt Và Môi/ Ariul Stress Relieving Purefull Lip and Eyes Remover Pad Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:ARIUL SKU 3023875 64,000₫ So sánh Phân loại: Bông Tt 30m Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụ...",64,64
https://www.guardian.com.vn/nuoc-tay-trang-duong-am-cho-da-thuong-kho-l-oreal-paris-micellar-water-3-in-1-moisturizing-even-for-sensitive-skin-400ml.html,"Nước Tẩy Trang Dưỡng Ẩm Cho Da Thường, Khô L'Oreal Paris Micellar Water 3-In-1 Moisturizing Even For Sensitive Skin 400Ml",L'ORÉAL,Tẩy trang,400Ml,"Nước Tẩy Trang Dưỡng Ẩm Cho Da Thường, Khô L'Oreal Paris Micellar Water 3-In-1 Moisturizing Even For Sensitive Skin 400Ml Xếp hạng: 100 % of 100 	3  Đánh giá Thương hiệu:L'ORÉAL SKU 3016842 191,000₫ 239,000₫ -20 % So sánh Phân loại: Dưỡng Ẩm Sản Ph...",239,191
https://www.guardian.com.vn/nuoc-tay-trang-ho-tro-sang-da-nivea-pearl-white-micellar-water-400ml.html,Nước Tẩy Trang Làm Hỗ Trợ Sáng Da Pearl White Micellar Water Nivea 400Ml,NIVEA,Tẩy trang,400Ml,"Nước Tẩy Trang Làm Hỗ Trợ Sáng Da Pearl White Micellar Water Nivea 400Ml Xếp hạng: 100 % of 100 	3  Đánh giá Thương hiệu:NIVEA SKU 3023546 130,000₫ 185,000₫ -30 % So sánh Phân loại: Ngọc Trai Tặng 2 SỮA RỬA MẶT NGỪA MỤN 50G | 25.9 - 28.10 Áp dụng 2...",185,130
https://www.guardian.com.vn/olay-kem-duong-am-dem-rg-retinol-50g.html,Kem Dưỡng Ẩm Olay Retinol24 Giúp Mờ Nếp Nhăn 50G,OLAY,Kem dưỡng,24 G,"Kem Dưỡng Ẩm Olay Retinol24 Giúp Mờ Nếp Nhăn 50G Xếp hạng: 90 % of 100 	1  Đánh giá Thương hiệu:OLAY SKU 3024406 396,000₫ 540,000₫ -27 % So sánh Phân loại: Retinol Tặng 1 Túi Chần Bông Đựng Mỹ Phẩm Olay Màu Đỏ | 24.9 - 28.10 Áp dụng 24 thg 9, 2025 - ...",540,396
https://www.guardian.com.vn/gel-rua-mat-giup-giam-mun-eucerin-pro-acne-solution-cleansing-gel-75ml.html,Gel Rửa Mặt Eucerin Giảm Mụn Proacne 75Ml,EUCERIN,Sữa rửa mặt,75Ml,"Gel Rửa Mặt Eucerin Giảm Mụn Proacne 75Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:EUCERIN SKU 3025079 209,000₫ So sánh Phân loại: 75ml Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025 [Hàng Tặng...",209,209
https://www.guardian.com.vn/nuoc-tay-trang-bioderma-sebium-h2o-danh-cho-da-hon-hop-da-dau-va-da-mun-250ml.html,"Nước Tẩy Trang Dành Cho Da Hỗn Hợp, Da Dầu & Da Mụn H2O Sébium 250Ml",BIODERMA,Tẩy trang,250Ml,"Nước Tẩy Trang Dành Cho Da Hỗn Hợp, Da Dầu & Da Mụn H2O Sébium 250Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BIODERMA SKU 3017863 420,000₫ So sánh Phân loại: 250ml Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025...",420,420
https://www.guardian.com.vn/kem-duong-naris-nature-lam-sang-da-ban-dem-50g.html,Kem Dưỡng Nature Làm Hỗ Trợ Sáng Da Ban Đêm Naris 50Gr,NATURE,Kem dưỡng,50G,"Kem Dưỡng Nature Làm Hỗ Trợ Sáng Da Ban Đêm Naris 50Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:NATURE SKU 3019730 436,000₫ 545,000₫ -20 % So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025...",545,436
https://www.guardian.com.vn/gel-chong-nang-reihaku-hatomugi-giup-lam-sang-da-va-chong-nang-uv-care-moisturizing-spf50-pa-80g.html,Gel Chống Nắng Cấp Ẩm Hatomugi Uv Care & Moisturizing Spf50+ Pa++++ 80G,REIHAKU HATOMUGI,Kem chống nắng,80G,"Gel Chống Nắng Cấp Ẩm Hatomugi Uv Care & Moisturizing Spf50+ Pa++++ 80G Xếp hạng: 95 % of 100 	2  Đánh giá Thương hiệu:REIHAKU HATOMUGI SKU 3024296  99,000  - Giá ưu đãi Hội Cam  -44 % Tham gia Hội Cam ngay 176,000₫ So sánh Phân loại: Dưỡng Ẩm Hóa ...",176,176
https://www.guardian.com.vn/mat-na-avif-biocell-duong-trang-da-23g.html,Mặt Nạ Biocell Dưỡng Giúp Hỗ Trợ Sáng Da Avif 23Gr,AVIF,Mặt nạ,23G,"Mặt Nạ Biocell Dưỡng Giúp Hỗ Trợ Sáng Da Avif 23Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:AVIF SKU 3018559 30,000₫ So sánh Phân loại: Dưỡng Sáng Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025...",30,30
https://www.guardian.com.vn/tinh-chat-cocoon-chiet-xuat-tu-nghe-hung-yen-30ml-hung-yen-turmeric-serum.html,Tinh Chất Nghệ Hưng Yên Hỗ Trợ Sáng Da Và Mờ Vết Thâm Cocoon Turmeric Serum Brighten Skin And Fade Dark Spots 30Ml,COCOON,Serum/Tinh chất,30Ml,"Tinh Chất Nghệ Hưng Yên Hỗ Trợ Sáng Da Và Mờ Vết Thâm Cocoon Turmeric Serum Brighten Skin And Fade Dark Spots 30Ml Xếp hạng: 100 % of 100 	1  Đánh giá Thương hiệu:COCOON SKU 3024356 320,000₫ So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 ...",320,320
https://www.guardian.com.vn/sua-rua-mat-tay-te-bao-chet-st-ives-energizing-scrub-coconut-coffee-dua-ca-phe-170gr.html,Sữa Rửa Mặt Tẩy Tế Bào Chết St.Ives Energizing Scrub Coconut & Coffee Dừa & Cà Phê 170Gr,ST.IVES,Sữa rửa mặt,170G,"Sữa Rửa Mặt Tẩy Tế Bào Chết St.Ives Energizing Scrub Coconut & Coffee Dừa & Cà Phê 170Gr Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:ST.IVES SKU 3019368 147,000₫ So sánh Hóa Đơn Sản Phẩm St.Ives Từ 169K Tặng 1 Gấu Bông Hình Rắn Đáng Yêu | 24.9 - 28....",147,147
https://www.guardian.com.vn/gel-rua-mat-hoa-hong-lam-sach-va-cap-am-cocoon-rose-cleanser-cleanse-and-hydrate-140ml.html,Gel Rửa Mặt Hoa Hồng Làm Sạch Và Cấp Ẩm Rose Cleanser Cleanse And Hydrate Cocoon 140Ml,COCOON,Sữa rửa mặt,140Ml,"Gel Rửa Mặt Hoa Hồng Làm Sạch Và Cấp Ẩm Rose Cleanser Cleanse And Hydrate Cocoon 140Ml Xếp hạng: 100 % of 100 	1  Đánh giá Thương hiệu:COCOON SKU 3024350 192,000₫ So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 20...",192,192
https://www.guardian.com.vn/mat-na-tinh-chat-vitamin-c-bio-essence-20ml.html,Mặt Nạ Tinh Chất Vitamin X Bio-essence 25ml,BIO ESSENCE,Mặt nạ,25ml,"Mặt Nạ Tinh Chất Vitamin X Bio-essence 25ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BIO ESSENCE SKU 3024765 40,000₫ So sánh Phân loại: Vitamin C Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp dụng 29 thg 9, 2025 - 28 thg 10, 2025 ...",40,40
https://www.guardian.com.vn/nuoc-tay-trang-sa-ch-thoa-ng-senka-all-clear-water-fresh-230ml.html,Nước Tẩy Trang Sạch Thoáng Senka All Clear Water Fresh 230Ml,SENKA,Tẩy trang,230Ml,"Nước Tẩy Trang Sạch Thoáng Senka All Clear Water Fresh 230Ml Xếp hạng: 100 % of 100 	8  Đánh giá Thương hiệu:SENKA SKU 3018717 117,000₫ So sánh Phân loại: Nước Tẩy Trang Sản Phẩm Mua Kèm Bán Chạy Nhất Áp dụng 24 thg 10, 2024 - 31 thg 12, 2025 B...",37,28
https://www.guardian.com.vn/himalaya-sua-rua-mat-tinh-te-lam-sach-va-trang-da-cai-tie-n-voi-nghe-tay-100ml.html,Sữa Rửa Mặt Tinh Tế Làm Sạch Và Giúp Hỗ Trợ Sáng Da Cải TiếN Với Nghệ Tây Himalaya 100Ml,HIMALAYA,Sữa rửa mặt,100Ml,"Sữa Rửa Mặt Tinh Tế Làm Sạch Và Giúp Hỗ Trợ Sáng Da Cải TiếN Với Nghệ Tây Himalaya 100Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:HIMALAYA SKU 3015809 83,000₫ 104,000₫ -20 % So sánh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 - 28.10 Áp ...",104,83
https://www.guardian.com.vn/cay-lan-mat-lo-hoi-va-collagen-tuoi-baby-bright-aloe-vera-fresh-collagen-eye-roller-serum-15ml.html,Cây Lăn Mắt Lô Hội Và Collagen Tươi Aloe Vera & Fresh Collagen Eye Roller Serum Baby Bright 15Ml,BABY BRIGHT,Serum/Tinh chất,15Ml,"Cây Lăn Mắt Lô Hội Và Collagen Tươi Aloe Vera & Fresh Collagen Eye Roller Serum Baby Bright 15Ml Xếp hạng: 0 % of 100 	0 Đánh giá Thương hiệu:BABY BRIGHT SKU 3016230 129,000₫ So sánh Phân loại: Xanh Hóa Đơn Từ 1.999k Tặng 1 Túi Tò He Xinh Xắn | 24.9 ...",129,129
https://www.guardian.com.vn/bong-tay-trang-sieu-mem-guardian-ultra-soft-facial-cotton-200-mieng.html,Bông Tẩy Trang Siêu Mềm Guardian Ultra Soft Facial Cotton 200 Miếng,GUARDIAN,Tẩy trang,—,"Bông Tẩy Trang Siêu Mềm Guardian Ultra Soft Facial Cotton 200 Miếng Xếp hạng: 100 % of 100 	1  Đánh giá Thương hiệu:GUARDIAN SKU 3024535 39,000₫ So sánh Phân loại: Gói 200 miếng Hóa Đơn Sản Phẩm Cosmetic Từ 199k Tặng 1 Nước Tẩy Trang Sen Hậu Giang Co...",39,39
